trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3011130,12:00:00,12:00:00,GTW,2,7,1,0,,1
3011230,12:30:00,12:30:00,VIC,1,13,0,1,,1
3011230,13:00:00,13:00:00,GTW,2,7,1,0,,1
3011330,13:30:00,13:30:00,VIC,1,13,0,1,,1
3011330,14:00:00,14:00:00,GTW,2,7,1,0,,1
3011430,14:30:00,14:30:00,VIC,1,13,0,1,,1
3011430,15:00:00,15:00:00,GTW,2,7,1,0,,1
3011530,15:30:00,15:30:00,VIC,1,13,0,1,,1
3011530,16:00:00,16:00:00,GTW,2,7,1,0,,1
3011630,16:30:00,16:30:00,VIC,1,13,0,1,,1
3011630,17:00:00,17:00:00,GTW,2,7,1,0,,1
3011730,17:30:00,17:30:00,VIC,1,13,0,1,,1
3011730,18:00:00,18:00:00,GTW,2,7,1,0,,1
3011830,18:30:00,18:30:00,VIC,1,13,0,1,,1
3011830,19:00:00,19:00:00,GTW,2,7,1,0,,1
3011930,19:30:00,19:30:00,VIC,1,13,0,1,,1
3011930,20:00:00,20:00:00,GTW,2,7,1,0,,1
3012030,20:30:00,20:30:00,VIC,1,13,0,1,,1
3012030,21:00:00,21:00:00,GTW,2,7,1,0,,1
3012130,21:30:00,21:30:00,VIC,1,13,0,1,,1
3012130,22:00:00,22:00:00,GTW,2,7,1,0,,1
3012230,22:30:00,22:30:00,VIC,1,13,0,1,,1
3012230,23:00:00,23:00:00,GTW,2,7,1,0,,1
3020635,06:35:00,06:35:00,GTW,1,7,0,1,,1
3020635,07:05:00,07:05:00,VIC,2,13,1,0,,1
3020735,07:35:00,07:35:00,GTW,1,7,0,1,,1
3020735,08:05:00,08:05:00,VIC,2,13,1,0,,1
3020835,08:35:00,08:35:00,GTW,1,7,0,1,,1
3020835,09:05:00,09:05:00,VIC,2,13,1,0,,1
3020935,09:35:00,09:35:00,GTW,1,7,0,1,,1
3020935,10:05:00,10:05:00,VIC,2,13,1,0,,1
3021035,10:35:00,10:35:00,GTW,1,7,0,1,,1
3021035,11:05:00,11:05:00,VIC,2,13,1,0,,1
3021135,11:35:00,11:35:00,GTW,1,7,0,1,,1
3021135,12:05:00,12:05:00,VIC,2,13,1,0,,1
3021235,12:35:00,12:35:00,GTW,1,7,0,1,,1
3021235,13:05:00,13:05:00,VIC,2,13,1,0,,1
3021335,13:35:00,13:35:00,GTW,1,7,0,1,,1
3021335,14:05:00,14:05:00,VIC,2,13,1,0,,1
3021435,14:35:00,14:35:00,GTW,1,7,0,1,,1
3021435,15:05:00,15:05:00,VIC,2,13,1,0,,1
3021535,15:35:00,15:35:00,GTW,1,7,0,1,,1
3021535,16:05:00,16:05:00,VIC,2,13,1,0,,1
3021635,16:35:00,16:35:00,GTW,1,7,0,1,,1
3021635,17:05:00,17:05:00,VIC,2,13,1,0,,1
3021735,17:35:00,17:35:00,GTW,1,7,0,1,,1
3021735,18:05:00,18:05:00,VIC,2,13,1,0,,1
3021835,18:35:00,18:35:00,GTW,1,7,0,1,,1
3021835,19:05:00,19:05:00,VIC,2,13,1,0,,1
3021935,19:35:00,19:35:00,GTW,1,7,0,1,,1
3021935,20:05:00,20:05:00,VIC,2,13,1,0,,1
3022035,20:35:00,20:35:00,GTW,1,7,0,1,,1
3022035,21:05:00,21:05:00,VIC,2,13,1,0,,1
3022135,21:35:00,21:35:00,GTW,1,7,0,1,,1
3022135,22:05:00,22:05:00,VIC,2,13,1,0,,1
3022235,22:35:00,22:35:00,GTW,1,7,0,1,,1
3022235,23:05:00,23:05:00,VIC,2,13,1,0,,1
4010620,06:20:00,06:20:00,RYP,1,,0,1,,1
4010620,06:23:00,06:24:00,RYD,2,,0,0,,1
4010620,06:45:00,06:45:00,SHN,3,,1,0,,1
4010720,07:20:00,07:20:00,RYP,1,,0,1,,1
4010720,07:23:00,07:24:00,RYD,2,,0,0,,1
4010720,07:45:00,07:45:00,SHN,3,,1,0,,1
4010820,08:20:00,08:20:00,RYP,1,,0,1,,1
4010820,08:23:00,08:24:00,RYD,2,,0,0,,1
4010820,08:45:00,08:45:00,SHN,3,,1,0,,1
4010920,09:20:00,09:20:00,RYP,1,,0,1,,1
4010920,09:23:00,09:24:00,RYD,2,,0,0,,1
4010920,09:45:00,09:45:00,SHN,3,,1,0,,1
4011020,10:20:00,10:20:00,RYP,1,,0,1,,1
4011020,10:23:00,10:24:00,RYD,2,,0,0,,1
4011020,10:45:00,10:45:00,SHN,3,,1,0,,1
4011120,11:20:00,11:20:00,RYP,1,,0,1,,1
4011120,11:23:00,11:24:00,RYD,2,,0,0,,1
4011120,11:45:00,11:45:00,SHN,3,,1,0,,1
4011220,12:20:00,12:20:00,RYP,1,,0,1,,1
4011220,12:23:00,12:24:00,RYD,2,,0,0,,1
4011220,12:45:00,12:45:00,SHN,3,,1,0,,1
4011320,13:20:00,13:20:00,RYP,1,,0,1,,1
4011320,13:23:00,13:24:00,RYD,2,,0,0,,1
4011320,13:45:00,13:45:00,SHN,3,,1,0,,1
4011420,14:20:00,14:20:00,RYP,1,,0,1,,1
4011420,14:23:00,14:24:00,RYD,2,,0,0,,1
4011420,14:45:00,14:45:00,SHN,3,,1,0,,1
4011520,15:20:00,15:20:00,RYP,1,,0,1,,1
4011520,15:23:00,15:24:00,RYD,2,,0,0,,1
4011520,15:45:00,15:45:00,SHN,3,,1,0,,1
4011620,16:20:00,16:20:00,RYP,1,,0,1,,1
4011620,16:23:00,16:24:00,RYD,2,,0,0,,1
4011620,16:45:00,16:45:00,SHN,3,,1,0,,1
4011720,17:20:00,17:20:00,RYP,1,,0,1,,1
4011720,17:23:00,17:24:00,RYD,2,,0,0,,1
4011720,17:45:00,17:45:00,SHN,3,,1,0,,1
4011820,18:20:00,18:20:00,RYP,1,,0,1,,1
4011820,18:23:00,18:24:00,RYD,2,,0,0,,1
4011820,18:45:00,18:45:00,SHN,3,,1,0,,1
4011920,19:20:00,19:20:00,RYP,1,,0,1,,1
4011920,19:23:00,19:24:00,RYD,2,,0,0,,1
4011920,19:45:00,19:45:00,SHN,3,,1,0,,1
4012020,20:20:00,20:20:00,RYP,1,,0,1,,1
4012020,20:23:00,20:24:00,RYD,2,,0,0,,1
4012020,20:45:00,20:45:00,SHN,3,,1,0,,1
4012120,21:20:00,21:20:00,RYP,1,,0,1,,1
4012120,21:23:00,21:24:00,RYD,2,,0,0,,1
4012120,21:45:00,21:45:00,SHN,3,,1,0,,1
4012220,22:20:00,22:20:00,RYP,1,,0,1,,1
4012220,22:23:00,22:24:00,RYD,2,,0,0,,1
4012220,22:45:00,22:45:00,SHN,3,,1,0,,1
4020650,06:50:00,06:50:00,SHN,1,,0,1,,1
4020650,07:11:00,07:12:00,RYD,2,,0,0,,1
4020650,07:15:00,07:15:00,RYP,3,,1,0,,1
4020750,07:50:00,07:50:00,SHN,1,,0,1,,1
4020750,08:11:00,08:12:00,RYD,2,,0,0,,1
4020750,08:15:00,08:15:00,RYP,3,,1,0,,1
4020850,08:50:00,08:50:00,SHN,1,,0,1,,1
4020850,09:11:00,09:12:00,RYD,2,,0,0,,1
4020850,09:15:00,09:15:00,RYP,3,,1,0,,1
4020950,09:50:00,09:50:00,SHN,1,,0,1,,1
4020950,10:11:00,10:12:00,RYD,2,,0,0,,1
4020950,10:15:00,10:15:00,RYP,3,,1,0,,1
4021050,10:50:00,10:50:00,SHN,1,,0,1,,1
4021050,11:11:00,11:12:00,RYD,2,,0,0,,1
4021050,11:15:00,11:15:00,RYP,3,,1,0,,1
4021150,11:50:00,11:50:00,SHN,1,,0,1,,1
4021150,12:11:00,12:12:00,RYD,2,,0,0,,1
4021150,12:15:00,12:15:00,RYP,3,,1,0,,1
4021250,12:50:00,12:50:00,SHN,1,,0,1,,1
4021250,13:11:00,13:12:00,RYD,2,,0,0,,1
4021250,13:15:00,13:15:00,RYP,3,,1,0,,1
4021350,13:50:00,13:50:00,SHN,1,,0,1,,1
4021350,14:11:00,14:12:00,RYD,2,,0,0,,1
4021350,14:15:00,14:15:00,RYP,3,,1,0,,1
4021450,14:50:00,14:50:00,SHN,1,,0,1,,1
4021450,15:11:00,15:12:00,RYD,2,,0,0,,1
4021450,15:15:00,15:15:00,RYP,3,,1,0,,1
4021550,15:50:00,15:50:00,SHN,1,,0,1,,1
4021550,16:11:00,16:12:00,RYD,2,,0,0,,1
4021550,16:15:00,16:15:00,RYP,3,,1,0,,1
4021650,16:50:00,16:50:00,SHN,1,,0,1,,1
4021650,17:11:00,17:12:00,RYD,2,,0,0,,1
4021650,17:15:00,17:15:00,RYP,3,,1,0,,1
4021750,17:50:00,17:50:00,SHN,1,,0,1,,1
4021750,18:11:00,18:12:00,RYD,2,,0,0,,1
4021750,18:15:00,18:15:00,RYP,3,,1,0,,1
4021850,18:50:00,18:50:00,SHN,1,,0,1,,1
4021850,19:11:00,19:12:00,RYD,2,,0,0,,1
4021850,19:15:00,19:15:00,RYP,3,,1,0,,1
4021950,19:50:00,19:50:00,SHN,1,,0,1,,1
4021950,20:11:00,20:12:00,RYD,2,,0,0,,1
4021950,20:15:00,20:15:00,RYP,3,,1,0,,1
4022050,20:50:00,20:50:00,SHN,1,,0,1,,1
4022050,21:11:00,21:12:00,RYD,2,,0,0,,1
4022050,21:15:00,21:15:00,RYP,3,,1,0,,1
4022150,21:50:00,21:50:00,SHN,1,,0,1,,1
4022150,22:11:00,22:12:00,RYD,2,,0,0,,1
4022150,22:15:00,22:15:00,RYP,3,,1,0,,1
4022250,22:50:00,22:50:00,SHN,1,,0,1,,1
4022250,23:11:00,23:12:00,RYD,2,,0,0,,1
4022250,23:15:00,23:15:00,RYP,3,,1,0,,1
5010650,06:50:00,06:50:00,EUS,1,8,0,1,,1
5010650,07:07:00,07:08:00,WFJ,2,9,0,0,,1
5010650,07:25:00,07:25:00,MKC,3,4,1,0,,1
5010750,07:50:00,07:50:00,EUS,1,8,0,1,,1
5010750,08:07:00,08:08:00,WFJ,2,9,0,0,,1
5010750,08:25:00,08:25:00,MKC,3,4,1,0,,1
5010850,08:50:00,08:50:00,EUS,1,8,0,1,,1
5010850,09:07:00,09:08:00,WFJ,2,9,0,0,,1
5010850,09:25:00,09:25:00,MKC,3,4,1,0,,1
5010950,09:50:00,09:50:00,EUS,1,8,0,1,,1
5010950,10:07:00,10:08:00,WFJ,2,9,0,0,,1
5010950,10:25:00,10:25:00,MKC,3,4,1,0,,1
5011050,10:50:00,10:50:00,EUS,1,8,0,1,,1
5011050,11:07:00,11:08:00,WFJ,2,9,0,0,,1
5011050,11:25:00,11:25:00,MKC,3,4,1,0,,1
5011150,11:50:00,11:50:00,EUS,1,8,0,1,,1
5011150,12:07:00,12:08:00,WFJ,2,9,0,0,,1
5011150,12:25:00,12:25:00,MKC,3,4,1,0,,1
5011250,12:50:00,12:50:00,EUS,1,8,0,1,,1
5011250,13:07:00,13:08:00,WFJ,2,9,0,0,,1
5011250,13:25:00,13:25:00,MKC,3,4,1,0,,1
5011350,13:50:00,13:50:00,EUS,1,8,0,1,,1
5011350,14:07:00,14:08:00,WFJ,2,9,0,0,,1
5011350,14:25:00,14:25:00,MKC,3,4,1,0,,1
5011450,14:50:00,14:50:00,EUS,1,8,0,1,,1
5011450,15:07:00,15:08:00,WFJ,2,9,0,0,,1
5011450,15:25:00,15:25:00,MKC,3,4,1,0,,1
5011550,15:50:00,15:50:00,EUS,1,8,0,1,,1
5011550,16:07:00,16:08:00,WFJ,2,9,0,0,,1
5011550,16:25:00,16:25:00,MKC,3,4,1,0,,1
5011650,16:50:00,16:50:00,EUS,1,8,0,1,,1
5011650,17:07:00,17:08:00,WFJ,2,9,0,0,,1
5011650,17:25:00,17:25:00,MKC,3,4,1,0,,1
5011750,17:50:00,17:50:00,EUS,1,8,0,1,,1
5011750,18:07:00,18:08:00,WFJ,2,9,0,0,,1
5011750,18:25:00,18:25:00,MKC,3,4,1,0,,1
5011850,18:50:00,18:50:00,EUS,1,8,0,1,,1
5011850,19:07:00,19:08:00,WFJ,2,9,0,0,,1
5011850,19:25:00,19:25:00,MKC,3,4,1,0,,1
5011950,19:50:00,19:50:00,EUS,1,8,0,1,,1
5011950,20:07:00,20:08:00,WFJ,2,9,0,0,,1
5011950,20:25:00,20:25:00,MKC,3,4,1,0,,1
5012050,20:50:00,20:50:00,EUS,1,8,0,1,,1
5012050,21:07:00,21:08:00,WFJ,2,9,0,0,,1
5012050,21:25:00,21:25:00,MKC,3,4,1,0,,1
5012150,21:50:00,21:50:00,EUS,1,8,0,1,,1
5012150,22:07:00,22:08:00,WFJ,2,9,0,0,,1
5012150,22:25:00,22:25:00,MKC,3,4,1,0,,1
5012250,22:50:00,22:50:00,EUS,1,8,0,1,,1
5012250,23:07:00,23:08:00,WFJ,2,9,0,0,,1
5012250,23:25:00,23:25:00,MKC,3,4,1,0,,1
5020610,06:10:00,06:10:00,MKC,1,5,0,1,,1
5020610,06:27:00,06:28:00,WFJ,2,8,0,0,,1
5020610,06:45:00,06:45:00,EUS,3,9,1,0,,1
5020710,07:10:00,07:10:00,MKC,1,5,0,1,,1
5020710,07:27:00,07:28:00,WFJ,2,8,0,0,,1
5020710,07:45:00,07:45:00,EUS,3,9,1,0,,1
5020810,08:10:00,08:10:00,MKC,1,5,0,1,,1
5020810,08:27:00,08:28:00,WFJ,2,8,0,0,,1
5020810,08:45:00,08:45:00,EUS,3,9,1,0,,1
5020910,09:10:00,09:10:00,MKC,1,5,0,1,,1
5020910,09:27:00,09:28:00,WFJ,2,8,0,0,,1
5020910,09:45:00,09:45:00,EUS,3,9,1,0,,1
5021010,10:10:00,10:10:00,MKC,1,5,0,1,,1
5021010,10:27:00,10:28:00,WFJ,2,8,0,0,,1
5021010,10:45:00,10:45:00,EUS,3,9,1,0,,1
5021110,11:10:00,11:10:00,MKC,1,5,0,1,,1
5021110,11:27:00,11:28:00,WFJ,2,8,0,0,,1
5021110,11:45:00,11:45:00,EUS,3,9,1,0,,1
5021210,12:10:00,12:10:00,MKC,1,5,0,1,,1
5021210,12:27:00,12:28:00,WFJ,2,8,0,0,,1
5021210,12:45:00,12:45:00,EUS,3,9,1,0,,1
5021310,13:10:00,13:10:00,MKC,1,5,0,1,,1
5021310,13:27:00,13:28:00,WFJ,2,8,0,0,,1
5021310,13:45:00,13:45:00,EUS,3,9,1,0,,1
5021410,14:10:00,14:10:00,MKC,1,5,0,1,,1
5021410,14:27:00,14:28:00,WFJ,2,8,0,0,,1
5021410,14:45:00,14:45:00,EUS,3,9,1,0,,1
5021510,15:10:00,15:10:00,MKC,1,5,0,1,,1
5021510,15:27:00,15:28:00,WFJ,2,8,0,0,,1
5021510,15:45:00,15:45:00,EUS,3,9,1,0,,1
5021610,16:10:00,16:10:00,MKC,1,5,0,1,,1
5021610,16:27:00,16:28:00,WFJ,2,8,0,0,,1
5021610,16:45:00,16:45:00,EUS,3,9,1,0,,1
5021710,17:10:00,17:10:00,MKC,1,5,0,1,,1
5021710,17:27:00,17:28:00,WFJ,2,8,0,0,,1
5021710,17:45:00,17:45:00,EUS,3,9,1,0,,1
5021810,18:10:00,18:10:00,MKC,1,5,0,1,,1
5021810,18:27:00,18:28:00,WFJ,2,8,0,0,,1
5021810,18:45:00,18:45:00,EUS,3,9,1,0,,1
5021910,19:10:00,19:10:00,MKC,1,5,0,1,,1
5021910,19:27:00,19:28:00,WFJ,2,8,0,0,,1
5021910,19:45:00,19:45:00,EUS,3,9,1,0,,1
5022010,20:10:00,20:10:00,MKC,1,5,0,1,,1
5022010,20:27:00,20:28:00,WFJ,2,8,0,0,,1
5022010,20:45:00,20:45:00,EUS,3,9,1,0,,1
5022110,21:10:00,21:10:00,MKC,1,5,0,1,,1
5022110,21:27:00,21:28:00,WFJ,2,8,0,0,,1
5022110,21:45:00,21:45:00,EUS,3,9,1,0,,1
5022210,22:10:00,22:10:00,MKC,1,5,0,1,,1
5022210,22:27:00,22:28:00,WFJ,2,8,0,0,,1
5022210,22:45:00,22:45:00,EUS,3,9,1,0,,1
